shipment_id,order_date,supplier_id,route_id,product_category,order_value,weight_kg,expected_days,actual_days,delay_days,is_delayed,weather_risk,port_congestion,supplier_issue,demand_spike,transport_mode
883,2023-10-22,22,1,Textile,73112.69,374.9,8,9,1,1,0,0,0,1,Sea
884,2023-10-22,26,6,Electronics,29929.65,1784.2,6,6,0,0,0,0,0,0,Road
885,2023-10-22,20,13,Packaging,35631.87,4815.4,13,13,0,0,0,0,0,0,Road
886,2023-10-23,10,3,Packaging,143049.91,1228.3,6,6,0,0,0,0,0,0,Road
887,2023-10-23,14,11,Textile,8405.95,3408.7,23,27,4,1,1,0,0,0,Road
888,2023-10-23,29,1,Electronics,41400.31,2334.2,8,11,3,1,0,0,1,0,Sea
889,2023-10-24,14,1,Textile,18990.58,3292.8,8,10,2,1,0,0,0,1,Sea
890,2023-10-24,14,15,Packaging,134632.41,3876.3,14,14,0,0,0,0,0,0,Rail
891,2023-10-24,8,13,Raw Material,74625.61,657.0,13,14,1,1,0,0,1,0,Road
892,2023-10-25,27,6,Electronics,23178.57,1399.1,6,8,2,1,0,0,1,0,Road
893,2023-10-25,17,9,Packaging,96188.32,2970.2,10,11,1,1,0,0,0,1,Road
894,2023-10-25,15,10,Packaging,165130.3,968.1,13,13,0,0,0,0,0,0,Air
895,2023-10-26,11,9,Electronics,70618.54,137.7,10,10,0,0,0,0,0,0,Road
896,2023-10-26,8,6,Electronics,88348.07,782.9,6,8,2,1,0,0,1,0,Road
897,2023-10-26,22,10,Raw Material,7653.86,4981.5,13,13,0,0,0,0,0,0,Air
898,2023-10-27,21,6,Raw Material,144510.79,2699.1,6,6,0,0,0,0,0,0,Road
899,2023-10-27,24,14,Packaging,9618.91,343.8,2,7,5,1,0,1,1,0,Road
900,2023-10-27,30,1,Textile,85828.69,2179.5,8,8,0,0,0,0,0,0,Sea
901,2023-10-28,3,5,Packaging,47728.69,4162.7,13,16,3,1,1,1,0,0,Rail
902,2023-10-28,26,1,Textile,172356.14,4382.5,8,8,0,0,0,0,0,0,Sea
903,2023-10-28,17,12,Textile,76458.99,448.0,23,25,2,1,0,0,0,1,Road
904,2023-10-29,30,6,Packaging,88010.33,3593.1,6,9,3,1,1,0,0,0,Road
905,2023-10-29,11,6,Electronics,117877.61,4918.6,6,8,2,1,1,0,0,0,Road
906,2023-10-29,12,1,Electronics,37852.84,2734.6,8,8,0,0,0,0,0,0,Sea
907,2023-10-30,13,2,Packaging,191187.8,3722.7,16,16,0,0,0,0,0,0,Air
908,2023-10-30,15,12,Raw Material,65892.67,203.5,23,23,0,0,0,0,0,0,Road
909,2023-10-30,26,1,Electronics,41634.8,3751.4,8,8,0,0,0,0,0,0,Sea
910,2023-10-31,13,11,Packaging,31607.81,2569.8,23,23,0,0,0,0,0,0,Road
911,2023-10-31,8,8,Raw Material,165281.49,1173.5,17,19,2,1,0,0,1,0,Sea
912,2023-10-31,14,1,Raw Material,34401.51,96.3,8,10,2,1,1,0,0,1,Sea
913,2023-11-01,26,8,Packaging,76415.56,906.9,17,19,2,1,1,0,0,0,Sea
914,2023-11-01,17,3,Electronics,106427.85,1015.4,6,6,0,0,0,0,0,0,Road
915,2023-11-01,22,10,Textile,90923.18,4710.2,13,15,2,1,0,1,0,0,Air
916,2023-11-02,1,4,Textile,132542.62,4304.7,21,23,2,1,1,0,0,0,Road
917,2023-11-02,17,7,Raw Material,120366.93,4477.2,7,7,0,0,0,0,0,0,Rail
918,2023-11-02,10,13,Textile,108862.99,509.7,13,14,1,1,0,0,0,1,Road
919,2023-11-03,13,5,Textile,90766.86,585.6,13,20,7,1,0,1,0,0,Rail
920,2023-11-03,26,2,Raw Material,100537.71,4117.7,16,20,4,1,1,0,0,0,Air
921,2023-11-03,28,4,Electronics,139637.27,3686.2,21,21,0,0,0,0,0,0,Road
922,2023-11-04,20,14,Packaging,91844.64,3271.3,2,9,7,1,0,1,0,0,Road
923,2023-11-04,13,13,Textile,149546.88,852.4,13,13,0,0,0,0,0,0,Road
924,2023-11-04,30,2,Raw Material,184969.15,2777.7,16,17,1,1,1,0,0,0,Air
925,2023-11-05,26,6,Textile,15798.98,2466.9,6,10,4,1,1,0,0,0,Road
926,2023-11-05,14,1,Textile,23615.43,3304.9,8,8,0,0,0,0,0,0,Sea
927,2023-11-05,7,13,Electronics,115715.89,2952.4,13,16,3,1,1,0,0,0,Road
928,2023-11-06,29,7,Packaging,151495.42,4632.4,7,10,3,1,0,0,1,0,Rail
929,2023-11-06,29,2,Textile,124623.66,1084.8,16,17,1,1,0,0,1,0,Air
930,2023-11-06,17,14,Electronics,119534.21,1002.0,2,2,0,0,0,0,0,0,Road
931,2023-11-07,21,10,Textile,197762.89,4810.1,13,13,0,0,0,0,0,0,Air
932,2023-11-07,19,2,Electronics,164615.0,3575.9,16,20,4,1,0,1,0,0,Air
933,2023-11-07,30,14,Electronics,108085.8,2136.9,2,2,0,0,0,0,0,0,Road
934,2023-11-08,3,12,Raw Material,182089.35,3880.3,23,23,0,0,0,0,0,0,Road
935,2023-11-08,26,8,Textile,47640.77,1464.5,17,17,0,0,0,0,0,0,Sea
936,2023-11-08,24,4,Packaging,130226.12,2900.5,21,27,6,1,1,0,1,1,Road
937,2023-11-09,9,11,Textile,58811.88,1105.2,23,23,0,0,0,0,0,0,Road
938,2023-11-09,28,2,Textile,139857.01,3076.9,16,16,0,0,0,0,0,0,Air
939,2023-11-09,21,12,Raw Material,152808.76,4164.9,23,25,2,1,1,0,0,0,Road
940,2023-11-10,26,12,Textile,101631.8,3323.7,23,23,0,0,0,0,0,0,Road
941,2023-11-10,12,13,Textile,174608.29,1294.2,13,13,0,0,0,0,0,0,Road
942,2023-11-10,22,8,Raw Material,77581.95,810.5,17,18,1,1,1,0,0,0,Sea
943,2023-11-11,1,13,Textile,166414.36,4434.6,13,13,0,0,0,0,0,0,Road
944,2023-11-11,8,9,Textile,97684.58,3428.4,10,11,1,1,0,0,1,0,Road
945,2023-11-11,28,6,Raw Material,121794.25,1345.1,6,10,4,1,0,1,0,0,Road
946,2023-11-12,2,2,Textile,185768.5,276.2,16,16,0,0,0,0,0,0,Air
947,2023-11-12,16,3,Textile,37615.3,1384.9,6,6,0,0,0,0,0,0,Road
948,2023-11-12,2,10,Electronics,75109.49,1476.0,13,13,0,0,0,0,0,0,Air
949,2023-11-13,15,15,Textile,180808.7,705.6,14,20,6,1,1,1,0,0,Rail
950,2023-11-13,26,8,Raw Material,35446.87,3194.0,17,17,0,0,0,0,0,0,Sea
951,2023-11-13,15,1,Raw Material,186520.56,1078.8,8,8,0,0,0,0,0,0,Sea
952,2023-11-14,11,5,Electronics,13687.35,2936.5,13,14,1,1,1,0,0,0,Rail
953,2023-11-14,11,2,Textile,159252.82,2611.2,16,17,1,1,1,0,0,0,Air
954,2023-11-14,23,13,Electronics,20134.32,312.6,13,17,4,1,1,0,0,1,Road
955,2023-11-15,8,4,Textile,114294.78,4744.8,21,29,8,1,0,1,1,0,Road
956,2023-11-15,21,1,Raw Material,81418.63,1098.2,8,12,4,1,0,1,0,0,Sea
957,2023-11-15,4,12,Electronics,46635.63,2716.1,23,23,0,0,0,0,0,0,Road
958,2023-11-16,4,14,Packaging,182660.67,2079.5,2,3,1,1,1,0,0,0,Road
959,2023-11-16,22,7,Electronics,51205.52,1752.9,7,8,1,1,1,0,0,0,Rail
960,2023-11-16,3,8,Electronics,112248.92,2283.0,17,17,0,0,0,0,0,0,Sea
961,2023-11-17,11,1,Textile,36589.98,1290.5,8,8,0,0,0,0,0,0,Sea
962,2023-11-17,24,14,Electronics,111199.46,1406.7,2,5,3,1,0,0,1,1,Road
963,2023-11-17,29,4,Raw Material,68366.88,1026.9,21,22,1,1,0,0,1,0,Road
964,2023-11-18,24,10,Raw Material,196666.54,815.4,13,16,3,1,1,0,1,0,Air
965,2023-11-18,8,9,Raw Material,166785.09,1123.6,10,13,3,1,0,1,1,0,Road
966,2023-11-18,17,13,Packaging,187693.61,2208.2,13,16,3,1,1,1,0,0,Road
967,2023-11-19,16,9,Raw Material,195770.38,4876.6,10,12,2,1,1,0,0,0,Road
968,2023-11-19,22,14,Raw Material,91954.17,1658.1,2,9,7,1,0,1,0,0,Road
969,2023-11-19,3,14,Textile,164747.27,3031.2,2,2,0,0,0,0,0,0,Road
970,2023-11-20,6,9,Textile,30553.85,3587.6,10,14,4,1,1,0,0,0,Road
971,2023-11-20,19,13,Packaging,58995.56,4847.3,13,13,0,0,0,0,0,0,Road
972,2023-11-20,7,14,Electronics,66006.25,2322.2,2,2,0,0,0,0,0,0,Road
973,2023-11-21,27,5,Textile,150993.71,4300.7,13,18,5,1,1,0,1,0,Rail
974,2023-11-21,16,12,Electronics,187556.1,2677.3,23,25,2,1,1,0,0,0,Road
975,2023-11-21,4,1,Electronics,125291.04,656.8,8,9,1,1,0,0,0,1,Sea
976,2023-11-22,24,1,Electronics,37145.04,3569.2,8,10,2,1,0,0,1,0,Sea
977,2023-11-22,21,2,Packaging,100501.67,3186.3,16,16,0,0,0,0,0,0,Air
978,2023-11-22,26,8,Packaging,130292.14,2795.8,17,17,0,0,0,0,0,0,Sea
979,2023-11-23,13,7,Raw Material,51337.69,2784.9,7,7,0,0,0,0,0,0,Rail
980,2023-11-23,22,1,Textile,58128.22,422.9,8,8,0,0,0,0,0,0,Sea
981,2023-11-23,4,11,Textile,102841.54,183.8,23,32,9,1,1,1,0,0,Road
982,2023-11-24,11,14,Raw Material,133373.83,365.9,2,2,0,0,0,0,0,0,Road
983,2023-11-24,29,11,Electronics,109287.18,4818.4,23,29,6,1,0,1,1,0,Road
984,2023-11-24,27,9,Packaging,33230.77,4435.0,10,12,2,1,0,0,1,0,Road
985,2023-11-25,26,10,Raw Material,139968.34,2446.1,13,16,3,1,1,0,0,0,Air
986,2023-11-25,5,8,Packaging,28467.31,4158.1,17,17,0,0,0,0,0,0,Sea
987,2023-11-25,16,11,Raw Material,84841.28,547.0,23,26,3,1,1,0,0,0,Road
988,2023-11-26,27,12,Textile,30449.26,4159.3,23,25,2,1,0,0,1,0,Road
989,2023-11-26,16,5,Raw Material,165355.89,4623.0,13,13,0,0,0,0,0,0,Rail
990,2023-11-26,20,2,Electronics,59826.33,1886.6,16,21,5,1,0,1,0,0,Air
991,2023-11-27,26,13,Raw Material,182272.13,3064.1,13,16,3,1,0,1,0,0,Road
992,2023-11-27,3,13,Textile,106267.52,2040.2,13,13,0,0,0,0,0,0,Road
993,2023-11-27,23,5,Textile,30287.45,1707.3,13,13,0,0,0,0,0,0,Rail
994,2023-11-28,21,9,Electronics,159183.01,4398.8,10,10,0,0,0,0,0,0,Road
995,2023-11-28,21,1,Textile,129351.16,3860.9,8,8,0,0,0,0,0,0,Sea
996,2023-11-28,23,15,Packaging,57611.42,947.6,14,16,2,1,1,0,0,0,Rail
997,2023-11-29,11,2,Electronics,168526.97,3626.9,16,16,0,0,0,0,0,0,Air
998,2023-11-29,16,11,Electronics,71573.38,285.1,23,23,0,0,0,0,0,0,Road
999,2023-11-29,17,4,Textile,184782.04,653.7,21,21,0,0,0,0,0,0,Road
1000,2023-11-30,3,12,Packaging,139796.88,4308.6,23,23,0,0,0,0,0,0,Road
1001,2023-11-30,16,9,Raw Material,194280.31,210.8,10,10,0,0,0,0,0,0,Road
1002,2023-11-30,12,4,Packaging,68207.07,2696.5,21,21,0,0,0,0,0,0,Road
1003,2023-12-01,21,7,Textile,179425.85,222.5,7,7,0,0,0,0,0,0,Rail
1004,2023-12-01,23,2,Textile,129462.88,1232.7,16,17,1,1,0,0,0,1,Air
1005,2023-12-01,12,13,Electronics,165658.53,2880.9,13,14,1,1,0,0,0,1,Road
1006,2023-12-02,25,14,Electronics,77127.71,4121.4,2,2,0,0,0,0,0,0,Road
1007,2023-12-02,22,13,Packaging,92670.1,1091.4,13,13,0,0,0,0,0,0,Road
1008,2023-12-02,22,7,Electronics,126689.07,1607.3,7,9,2,1,1,0,0,0,Rail
1009,2023-12-03,6,2,Electronics,30011.12,4859.6,16,16,0,0,0,0,0,0,Air
1010,2023-12-03,20,7,Electronics,50020.08,1659.5,7,7,0,0,0,0,0,0,Rail
1011,2023-12-03,15,3,Raw Material,50856.0,1234.3,6,6,0,0,0,0,0,0,Road
1012,2023-12-04,4,13,Textile,59654.76,1773.6,13,18,5,1,1,0,0,1,Road
1013,2023-12-04,24,10,Electronics,92931.76,743.1,13,19,6,1,0,1,1,0,Air
1014,2023-12-04,11,11,Raw Material,117202.38,3369.2,23,23,0,0,0,0,0,0,Road
1015,2023-12-05,18,6,Electronics,49780.33,4567.1,6,11,5,1,0,1,1,0,Road
1016,2023-12-05,7,5,Packaging,74926.7,241.1,13,13,0,0,0,0,0,0,Rail
1017,2023-12-05,20,15,Electronics,167956.88,1443.7,14,14,0,0,0,0,0,0,Rail
1018,2023-12-06,6,13,Electronics,46340.54,4851.2,13,17,4,1,1,0,0,0,Road
1019,2023-12-06,27,11,Packaging,155939.58,3408.0,23,31,8,1,0,1,1,0,Road
1020,2023-12-06,5,7,Raw Material,71700.27,1504.1,7,7,0,0,0,0,0,0,Rail
1021,2023-12-07,8,1,Electronics,54084.08,690.0,8,11,3,1,0,0,1,0,Sea
1022,2023-12-07,30,3,Packaging,27496.91,2019.7,6,6,0,0,0,0,0,0,Road
1023,2023-12-07,26,4,Electronics,122363.66,44.0,21,22,1,1,0,0,0,1,Road
1024,2023-12-08,22,9,Electronics,9396.87,4004.5,10,10,0,0,0,0,0,0,Road
1025,2023-12-08,17,11,Packaging,128486.67,1773.1,23,23,0,0,0,0,0,0,Road
1026,2023-12-08,5,3,Textile,187735.95,3570.0,6,6,0,0,0,0,0,0,Road
1027,2023-12-09,14,6,Packaging,122048.07,2817.3,6,10,4,1,1,0,0,1,Road
1028,2023-12-09,23,2,Packaging,181654.57,3432.4,16,16,0,0,0,0,0,0,Air
1029,2023-12-09,20,4,Textile,165674.98,133.8,21,21,0,0,0,0,0,0,Road
1030,2023-12-10,6,1,Packaging,110101.24,3095.3,8,8,0,0,0,0,0,0,Sea
1031,2023-12-10,21,7,Packaging,176899.97,3803.4,7,7,0,0,0,0,0,0,Rail
1032,2023-12-10,5,14,Textile,71366.91,2439.5,2,6,4,1,0,1,0,1,Road
1033,2023-12-11,26,8,Packaging,196563.98,3149.4,17,19,2,1,0,0,0,1,Sea
1034,2023-12-11,3,9,Electronics,138876.03,502.2,10,10,0,0,0,0,0,0,Road
1035,2023-12-11,22,11,Textile,195847.43,1904.2,23,23,0,0,0,0,0,0,Road
1036,2023-12-12,3,13,Textile,81383.7,2376.3,13,13,0,0,0,0,0,0,Road
1037,2023-12-12,27,3,Raw Material,80420.14,231.7,6,9,3,1,0,0,1,0,Road
1038,2023-12-12,8,5,Textile,180699.55,1409.9,13,16,3,1,0,0,1,0,Rail
1039,2023-12-13,4,6,Raw Material,64817.66,1505.4,6,6,0,0,0,0,0,0,Road
1040,2023-12-13,26,15,Textile,134755.6,3261.1,14,14,0,0,0,0,0,0,Rail
1041,2023-12-13,22,12,Electronics,87628.95,4934.7,23,26,3,1,1,0,0,0,Road
1042,2023-12-14,30,1,Textile,30660.31,4232.6,8,8,0,0,0,0,0,0,Sea
1043,2023-12-14,8,8,Electronics,188914.68,3828.9,17,19,2,1,0,0,1,0,Sea
1044,2023-12-14,19,7,Raw Material,191295.75,1124.8,7,7,0,0,0,0,0,0,Rail
1045,2023-12-15,1,4,Raw Material,106239.83,3645.8,21,21,0,0,0,0,0,0,Road
1046,2023-12-15,11,15,Raw Material,176927.33,3321.8,14,16,2,1,0,0,0,1,Rail
1047,2023-12-15,17,4,Textile,77100.33,3610.1,21,21,0,0,0,0,0,0,Road
1048,2023-12-16,19,1,Textile,188290.02,2452.8,8,8,0,0,0,0,0,0,Sea
1049,2023-12-16,4,6,Packaging,136843.94,929.6,6,6,0,0,0,0,0,0,Road
1050,2023-12-16,10,10,Textile,43114.86,3241.9,13,13,0,0,0,0,0,0,Air
1051,2023-12-17,8,7,Textile,158556.93,4986.8,7,8,1,1,0,0,1,0,Rail
1052,2023-12-17,18,14,Textile,167419.02,870.9,2,4,2,1,0,0,1,0,Road
1053,2023-12-17,9,12,Electronics,26896.29,3357.7,23,31,8,1,1,1,0,0,Road
1054,2023-12-18,30,14,Electronics,189078.97,3946.5,2,4,2,1,1,0,0,0,Road
1055,2023-12-18,25,2,Raw Material,81641.82,3178.6,16,16,0,0,0,0,0,0,Air
1056,2023-12-18,9,8,Packaging,112304.51,4172.3,17,17,0,0,0,0,0,0,Sea
1057,2023-12-19,18,3,Textile,92649.75,2233.4,6,16,10,1,0,1,1,0,Road
1058,2023-12-19,7,3,Raw Material,32524.45,666.9,6,6,0,0,0,0,0,0,Road
1059,2023-12-19,10,7,Packaging,133167.21,79.5,7,7,0,0,0,0,0,0,Rail
1060,2023-12-20,28,8,Packaging,173062.58,4469.4,17,22,5,1,0,1,0,0,Sea
1061,2023-12-20,5,13,Raw Material,174047.52,1309.7,13,13,0,0,0,0,0,0,Road
1062,2023-12-20,24,12,Electronics,180409.51,2283.9,23,28,5,1,0,1,1,0,Road
1063,2023-12-21,28,9,Raw Material,10162.87,782.8,10,10,0,0,0,0,0,0,Road
1064,2023-12-21,30,11,Raw Material,181448.79,4490.4,23,27,4,1,1,0,0,0,Road
1065,2023-12-21,28,14,Packaging,194015.23,1777.6,2,2,0,0,0,0,0,0,Road
1066,2023-12-22,26,9,Textile,186555.91,223.1,10,22,12,1,1,1,0,1,Road
1067,2023-12-22,16,15,Packaging,10962.03,4748.6,14,14,0,0,0,0,0,0,Rail
1068,2023-12-22,27,12,Raw Material,19050.75,1518.2,23,26,3,1,0,0,1,0,Road
1069,2023-12-23,7,15,Packaging,46580.75,1845.8,14,16,2,1,1,0,0,0,Rail
1070,2023-12-23,10,14,Raw Material,25635.8,4079.9,2,6,4,1,1,0,0,0,Road
1071,2023-12-23,9,6,Textile,101947.69,3691.2,6,10,4,1,0,1,0,1,Road
1072,2023-12-24,7,2,Electronics,47183.73,2646.5,16,19,3,1,0,1,0,1,Air
1073,2023-12-24,7,1,Electronics,69806.4,3977.7,8,8,0,0,0,0,0,0,Sea
1074,2023-12-24,22,9,Raw Material,7776.33,4107.2,10,10,0,0,0,0,0,0,Road
1075,2023-12-25,10,3,Raw Material,136910.34,3859.2,6,6,0,0,0,0,0,0,Road
1076,2023-12-25,6,3,Raw Material,151946.62,2259.6,6,7,1,1,1,0,0,0,Road
1077,2023-12-25,30,5,Textile,21911.61,1801.4,13,13,0,0,0,0,0,0,Rail
1078,2023-12-26,7,8,Raw Material,162830.09,108.9,17,17,0,0,0,0,0,0,Sea
1079,2023-12-26,9,1,Raw Material,192298.81,4327.1,8,8,0,0,0,0,0,0,Sea
1080,2023-12-26,29,9,Packaging,28257.88,2297.5,10,11,1,1,0,0,1,0,Road
1081,2023-12-27,27,2,Textile,87832.98,4979.3,16,20,4,1,0,0,1,1,Air
1082,2023-12-27,30,11,Raw Material,146528.97,3807.1,23,26,3,1,1,0,0,0,Road
1083,2023-12-27,23,4,Textile,131172.7,1241.4,21,21,0,0,0,0,0,0,Road
1084,2023-12-28,23,6,Packaging,176048.27,4294.0,6,15,9,1,0,1,0,1,Road
1085,2023-12-28,28,15,Electronics,5922.87,3124.3,14,14,0,0,0,0,0,0,Rail
1086,2023-12-28,17,14,Packaging,16039.28,743.8,2,2,0,0,0,0,0,0,Road
1087,2023-12-29,28,5,Packaging,121774.7,2607.3,13,13,0,0,0,0,0,0,Rail
1088,2023-12-29,28,2,Electronics,83191.22,325.0,16,16,0,0,0,0,0,0,Air
1089,2023-12-29,7,4,Packaging,122835.6,531.0,21,21,0,0,0,0,0,0,Road
1090,2023-12-30,19,2,Textile,190281.03,1653.6,16,16,0,0,0,0,0,0,Air
1091,2023-12-30,24,1,Raw Material,17292.95,4809.9,8,11,3,1,0,0,1,0,Sea
1092,2023-12-30,20,7,Textile,135195.5,2057.4,7,7,0,0,0,0,0,0,Rail
1093,2023-12-31,29,6,Raw Material,160451.82,3394.4,6,10,4,1,1,0,1,0,Road
1094,2023-12-31,12,12,Packaging,164160.38,4639.1,23,23,0,0,0,0,0,0,Road
1095,2023-12-31,9,3,Textile,156271.85,3580.3,6,11,5,1,1,0,0,1,Road
1096,2024-01-01,9,8,Packaging,150180.52,2764.2,17,17,0,0,0,0,0,0,Sea
1097,2024-01-01,19,14,Electronics,134477.93,1382.5,2,4,2,1,0,0,0,1,Road
1098,2024-01-01,17,7,Textile,170311.65,1413.7,7,14,7,1,1,1,0,0,Rail
1099,2024-01-02,6,7,Electronics,16709.88,4678.0,7,11,4,1,0,1,0,0,Rail
1100,2024-01-02,14,15,Packaging,34778.65,2340.3,14,14,0,0,0,0,0,0,Rail
1101,2024-01-02,12,9,Electronics,103990.98,2178.2,10,10,0,0,0,0,0,0,Road
1102,2024-01-03,1,9,Raw Material,76221.0,4648.8,10,10,0,0,0,0,0,0,Road
1103,2024-01-03,4,12,Packaging,12137.56,2697.8,23,25,2,1,1,0,0,0,Road
1104,2024-01-03,20,10,Raw Material,60024.94,223.7,13,13,0,0,0,0,0,0,Air
1105,2024-01-04,18,2,Textile,82513.6,857.7,16,19,3,1,0,0,1,0,Air
1106,2024-01-04,29,10,Raw Material,190107.9,2651.2,13,16,3,1,1,0,1,0,Air
1107,2024-01-04,6,11,Raw Material,94193.0,1697.6,23,23,0,0,0,0,0,0,Road
1108,2024-01-05,13,2,Packaging,68982.73,3278.2,16,16,0,0,0,0,0,0,Air
1109,2024-01-05,8,3,Textile,93623.68,2163.8,6,7,1,1,0,0,1,0,Road
1110,2024-01-05,11,10,Packaging,168672.88,522.9,13,15,2,1,0,0,0,1,Air
1111,2024-01-06,25,7,Textile,168433.89,2766.8,7,13,6,1,1,1,0,0,Rail
1112,2024-01-06,10,2,Raw Material,75761.05,1481.3,16,22,6,1,0,1,0,0,Air
1113,2024-01-06,21,8,Textile,196865.43,4229.7,17,17,0,0,0,0,0,0,Sea
1114,2024-01-07,21,13,Textile,164866.12,3445.7,13,13,0,0,0,0,0,0,Road
1115,2024-01-07,28,2,Electronics,87612.7,3794.5,16,17,1,1,0,0,0,1,Air
1116,2024-01-07,13,7,Raw Material,106950.45,4182.4,7,7,0,0,0,0,0,0,Rail
1117,2024-01-08,7,15,Packaging,11167.78,3435.0,14,16,2,1,1,0,0,0,Rail
1118,2024-01-08,14,14,Textile,55476.15,4612.5,2,5,3,1,1,0,0,0,Road
1119,2024-01-08,27,8,Packaging,41737.04,3753.2,17,20,3,1,0,0,1,0,Sea
1120,2024-01-09,11,10,Textile,135913.68,3580.1,13,13,0,0,0,0,0,0,Air
1121,2024-01-09,20,7,Raw Material,54070.49,552.7,7,9,2,1,1,0,0,0,Rail
1122,2024-01-09,18,7,Textile,89980.25,4049.1,7,10,3,1,1,0,1,0,Rail
1123,2024-01-10,23,7,Textile,39313.49,1520.0,7,7,0,0,0,0,0,0,Rail
1124,2024-01-10,7,5,Packaging,130318.06,893.4,13,13,0,0,0,0,0,0,Rail
1125,2024-01-10,14,11,Raw Material,143520.81,746.2,23,24,1,1,1,0,0,0,Road
1126,2024-01-11,16,1,Electronics,182938.35,3001.2,8,8,0,0,0,0,0,0,Sea
1127,2024-01-11,4,1,Raw Material,181354.85,4908.2,8,10,2,1,0,0,0,1,Sea
1128,2024-01-11,20,6,Raw Material,104271.36,4705.1,6,6,0,0,0,0,0,0,Road
1129,2024-01-12,25,1,Electronics,56074.64,759.5,8,10,2,1,0,0,0,1,Sea
1130,2024-01-12,20,4,Electronics,177272.46,2772.5,21,21,0,0,0,0,0,0,Road
1131,2024-01-12,22,13,Electronics,61751.22,3029.2,13,13,0,0,0,0,0,0,Road
1132,2024-01-13,26,6,Packaging,148588.32,1627.3,6,6,0,0,0,0,0,0,Road
1133,2024-01-13,21,9,Electronics,192720.54,3324.8,10,13,3,1,0,1,0,0,Road
1134,2024-01-13,9,11,Raw Material,149665.77,192.2,23,26,3,1,1,0,0,0,Road
1135,2024-01-14,20,1,Packaging,23521.8,745.6,8,8,0,0,0,0,0,0,Sea
1136,2024-01-14,1,5,Raw Material,159496.28,4785.9,13,13,0,0,0,0,0,0,Rail
1137,2024-01-14,17,7,Packaging,146425.38,3625.0,7,7,0,0,0,0,0,0,Rail
1138,2024-01-15,10,6,Electronics,188655.49,2819.0,6,8,2,1,0,0,0,1,Road
1139,2024-01-15,16,7,Raw Material,21426.79,3172.8,7,9,2,1,0,0,0,1,Rail
1140,2024-01-15,13,15,Raw Material,193107.78,4389.3,14,20,6,1,0,1,0,0,Rail
1141,2024-01-16,21,10,Packaging,118261.93,996.2,13,13,0,0,0,0,0,0,Air
1142,2024-01-16,12,6,Textile,29111.8,664.2,6,6,0,0,0,0,0,0,Road
1143,2024-01-16,13,1,Packaging,24906.4,3089.8,8,14,6,1,0,1,0,0,Sea
1144,2024-01-17,12,13,Raw Material,62439.33,986.0,13,15,2,1,1,0,0,0,Road
1145,2024-01-17,26,14,Raw Material,152744.63,84.9,2,10,8,1,1,1,0,0,Road
1146,2024-01-17,27,11,Electronics,140750.92,3453.0,23,24,1,1,0,0,1,0,Road
1147,2024-01-18,5,2,Textile,198721.57,2407.6,16,16,0,0,0,0,0,0,Air
1148,2024-01-18,27,3,Raw Material,86442.27,815.4,6,12,6,1,1,0,1,0,Road
1149,2024-01-18,4,6,Electronics,138634.66,1591.2,6,6,0,0,0,0,0,0,Road
1150,2024-01-19,28,11,Textile,115186.49,1963.8,23,29,6,1,0,1,0,0,Road
1151,2024-01-19,14,7,Packaging,113476.79,687.9,7,7,0,0,0,0,0,0,Rail
1152,2024-01-19,9,10,Raw Material,183964.69,2113.2,13,13,0,0,0,0,0,0,Air
1153,2024-01-20,24,3,Raw Material,107044.14,3990.0,6,9,3,1,0,0,1,0,Road
1154,2024-01-20,9,11,Textile,124445.29,4852.5,23,23,0,0,0,0,0,0,Road
1155,2024-01-20,4,15,Raw Material,28157.97,4459.7,14,15,1,1,1,0,0,0,Rail
1156,2024-01-21,13,6,Raw Material,148142.31,551.9,6,6,0,0,0,0,0,0,Road
1157,2024-01-21,25,6,Electronics,119879.22,1005.2,6,6,0,0,0,0,0,0,Road
1158,2024-01-21,12,12,Electronics,78301.45,4002.6,23,24,1,1,1,0,0,0,Road
1159,2024-01-22,21,14,Textile,28749.06,3545.0,2,2,0,0,0,0,0,0,Road
1160,2024-01-22,20,9,Textile,16692.36,3999.7,10,10,0,0,0,0,0,0,Road
1161,2024-01-22,14,5,Electronics,35185.37,1521.9,13,16,3,1,1,0,0,0,Rail
1162,2024-01-23,26,14,Electronics,17363.91,570.0,2,2,0,0,0,0,0,0,Road
1163,2024-01-23,4,14,Electronics,76547.34,1642.8,2,2,0,0,0,0,0,0,Road
1164,2024-01-23,26,4,Electronics,49965.2,2136.7,21,21,0,0,0,0,0,0,Road
1165,2024-01-24,8,6,Packaging,76872.85,3541.9,6,9,3,1,0,0,1,0,Road
1166,2024-01-24,26,12,Textile,29329.18,2393.6,23,23,0,0,0,0,0,0,Road
1167,2024-01-24,16,10,Textile,176931.79,3051.3,13,13,0,0,0,0,0,0,Air
1168,2024-01-25,30,1,Raw Material,151632.63,2770.6,8,11,3,1,0,1,0,0,Sea
1169,2024-01-25,11,8,Packaging,76328.02,3965.9,17,17,0,0,0,0,0,0,Sea
1170,2024-01-25,20,8,Packaging,154139.94,3464.4,17,17,0,0,0,0,0,0,Sea
1171,2024-01-26,2,13,Electronics,146801.67,3781.5,13,15,2,1,0,0,0,1,Road
1172,2024-01-26,17,13,Textile,100692.19,2288.7,13,14,1,1,1,0,0,0,Road
1173,2024-01-26,16,2,Packaging,70190.3,1008.7,16,23,7,1,1,1,0,0,Air
